Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
82,1979,5,Karnataka,Kodagu / Coorg,5177,47.94,37.79,37.51,3207,29.7,23.41,23.24,2415,22.36,17.63,17.5,10799,78.82,78.25
82,1980,5,Karnataka,Kodagu / Coorg,4746,46.28,33.9,33.42,3102,30.25,22.16,21.85,2407,23.47,17.19,16.95,10255,73.25,72.22
82,1981,5,Karnataka,Kodagu / Coorg,3272,38.13,22.88,22.57,2452,28.57,17.15,16.91,2857,33.29,19.98,19.7,8581,60.01,59.18
82,1982,5,Karnataka,Kodagu / Coorg,6864,47.49,47.4,46.57,4425,30.61,30.56,30.02,3166,21.9,21.86,21.48,14455,99.83,98.07
82,1983,5,Karnataka,Kodagu / Coorg,4143,42,28.28,27.71,2467,25.01,16.84,16.5,3255,33,22.22,21.77,9865,67.34,65.99
82,1984,5,Karnataka,Kodagu / Coorg,5435,36.9,37.33,36.65,4659,31.63,32,31.42,4635,31.47,31.83,31.25,14729,101.16,99.32
82,1985,5,Karnataka,Kodagu / Coorg,5234,35.19,35.46,34.64,3267,21.97,22.13,21.62,6372,42.84,43.17,42.17,14873,100.77,98.43
82,1986,5,Karnataka,Kodagu / Coorg,6634,40.23,44.4,43.08,3628,22,24.28,23.56,6229,37.77,41.69,40.45,16491,110.38,107.08
82,1987,5,Karnataka,Kodagu / Coorg,5830,40.64,41.41,40.26,3725,25.97,26.46,25.73,4790,33.39,34.02,33.08,14345,101.88,99.07
82,1988,5,Karnataka,Kodagu / Coorg,8399,39.3,56.67,55.59,5620,26.3,37.92,37.19,7351,34.4,49.6,48.65,21370,144.2,141.43
82,1989,5,Karnataka,Kodagu / Coorg,7767,39.2,52.62,51.54,5225,26.37,35.4,34.67,6822,34.43,46.22,45.27,19814,134.24,131.48
82,1990,5,Karnataka,Kodagu / Coorg,9154,39.38,61.98,60.73,4581,19.71,31.02,30.39,9511,40.91,64.4,63.1,23246,157.4,154.22
82,1991,5,Karnataka,Kodagu / Coorg,9824,42.87,66.68,65.59,6821,29.77,46.3,45.54,6270,27.36,42.56,41.86,22915,155.54,152.99
82,1992,5,Karnataka,Kodagu / Coorg,6663,40.26,44.97,44.11,4351,26.29,29.36,28.8,5536,33.45,37.36,36.65,16550,111.69,109.56
82,1993,5,Karnataka,Kodagu / Coorg,8106,44.98,54.9,53.9,3997,22.18,27.07,26.58,5917,32.84,40.08,39.34,18020,122.05,119.81
82,1994,5,Karnataka,Kodagu / Coorg,9215,42,62.29,61.37,5450,24.84,36.84,36.29,7277,33.16,49.19,48.46,21942,148.33,146.12
82,1995,5,Karnataka,Kodagu / Coorg,12149,40.14,84.32,83.84,7522,24.85,52.21,51.91,10599,35.01,73.56,73.14,30270,210.09,208.89
82,1996,5,Karnataka,Kodagu / Coorg,9216,44.01,64.83,64.4,4929,23.54,34.67,34.44,6795,32.45,47.8,47.48,20940,147.31,146.33
82,1997,5,Karnataka,Kodagu / Coorg,13172,36.11,93.46,92.82,9197,25.21,65.26,64.81,14110,38.68,100.12,99.43,36479,258.84,257.06
82,1998,5,Karnataka,Kodagu / Coorg,12951,43.05,91.39,90.37,8278,27.52,58.42,57.76,8856,29.44,62.49,61.8,30085,212.3,209.93
82,1999,5,Karnataka,Kodagu / Coorg,13289,38.4,92.2,91.86,9171,26.5,63.63,63.4,12147,35.1,84.27,83.97,34607,240.09,239.23
82,2000,5,Karnataka,Kodagu / Coorg,14425,40.61,98.13,97.47,8848,24.91,60.19,59.78,12250,34.48,83.33,82.77,35523,241.65,240.02
82,2001,5,Karnataka,Kodagu / Coorg,9458,37.98,64.29,63.64,6213,24.95,42.23,41.8,9230,37.07,62.74,62.1,24901,169.27,167.55
82,2002,5,Karnataka,Kodagu / Coorg,11548,40.52,78.64,78.27,6587,23.11,44.86,44.65,10368,36.38,70.61,70.27,28503,194.11,193.19
82,2003,5,Karnataka,Kodagu / Coorg,10048,44.79,68.15,67.83,5508,24.55,37.36,37.18,6879,30.66,46.65,46.44,22435,152.15,151.45
82,2004,5,Karnataka,Kodagu / Coorg,11497,37.41,75.5,75.08,7936,25.82,52.12,51.82,11303,36.77,74.23,73.81,30736,201.85,200.71
82,2005,5,Karnataka,Kodagu / Coorg,13122,38.18,86.47,84.81,8776,25.53,57.83,56.72,12474,36.29,82.2,80.62,34372,226.5,222.16
82,2006,5,Karnataka,Kodagu / Coorg,15991,44.16,101.97,98.15,9223,25.47,58.81,56.61,11001,30.38,70.15,67.52,36215,230.93,222.29
82,2007,5,Karnataka,Kodagu / Coorg,15964,41.92,95.39,89.07,9860,25.89,58.92,55.01,12256,32.18,73.24,68.38,38080,227.55,212.46
82,2008,5,Karnataka,Kodagu / Coorg,17791,42.07,107.8,99.68,10824,25.59,65.58,60.65,13677,32.34,82.87,76.63,42292,256.25,236.96
82,2009,5,Karnataka,Kodagu / Coorg,19661,36.87,119.41,109.84,12556,23.55,76.26,70.15,21108,39.58,128.2,117.92,53325,323.87,297.91
82,2010,5,Karnataka,Kodagu / Coorg,21604,41.44,127.44,117.06,15503,29.74,91.45,84,15030,28.83,88.66,81.44,52137,307.56,282.49
82,2011,5,Karnataka,Kodagu / Coorg,20817,36.73,122.51,111.99,19071,33.65,112.24,102.6,16785,29.62,98.78,90.3,56673,333.53,304.89
82,2012,5,Karnataka,Kodagu / Coorg,14257,41.89,85.59,78.05,7733,22.72,46.42,42.33,12043,35.39,72.3,65.93,34033,204.32,186.31
82,2013,5,Karnataka,Kodagu / Coorg,18302,43.56,109.76,100.43,11060,26.32,66.33,60.69,12656,30.12,75.9,69.45,42018,252,230.58
82,2014,5,Karnataka,Kodagu / Coorg,19627,43.26,117.33,102.96,11158,24.59,66.7,58.54,14582,32.14,87.17,76.5,45367,271.2,238
82,2015,5,Karnataka,Kodagu / Coorg,22217,41.91,134.6,117.68,13246,24.99,80.25,70.16,17542,33.09,106.28,92.92,53005,321.13,280.76
82,2016,5,Karnataka,Kodagu / Coorg,17517,42.78,105.81,92.54,11768,28.74,71.08,62.17,11662,28.48,70.44,61.61,40947,247.33,216.32
82,2017,5,Karnataka,Kodagu / Coorg,19657,43.5,119.22,104.22,11983,26.52,72.68,63.53,13550,29.98,82.18,71.84,45190,274.08,239.6
